naics_code,naics_title,name
111110,Soybean Farming,SoybeanFarming
111120,Oilseed (except Soybean) Farming ,OilseedExceptSoybeanFarming
111130,Dry Pea and Bean Farming ,DryPeaAndBeanFarming
111140,Wheat Farming,WheatFarming
111150,Corn Farming ,CornFarming
111160,Rice Farming,RiceFarming
111191,Oilseed and Grain Combination Farming ,OilseedAndGrainCombinationFarming
111199,All Other Grain Farming ,AllOtherGrainFarming
111211,Potato Farming ,PotatoFarming
111219,Other Vegetable (except Potato) and Melon Farming ,OtherVegetableExceptPotatoAndMelonFarming
111310,Orange Groves,OrangeGroves
111320,Citrus (except Orange) Groves ,CitrusExceptOrangeGroves
111331,Apple Orchards ,AppleOrchards
111332,Grape Vineyards ,GrapeVineyards
111333,Strawberry Farming ,StrawberryFarming
111334,Berry (except Strawberry) Farming ,BerryExceptStrawberryFarming
111335,Tree Nut Farming ,TreeNutFarming
111336,Fruit and Tree Nut Combination Farming ,FruitAndTreeNutCombinationFarming
111339,Other Noncitrus Fruit Farming ,OtherNoncitrusFruitFarming
111411,Mushroom Production ,MushroomProduction
111419,Other Food Crops Grown Under Cover ,OtherFoodCropsGrownUnderCover
111421,Nursery and Tree Production ,NurseryAndTreeProduction
111422,Floriculture Production ,FloricultureProduction
111910,Tobacco Farming,TobaccoFarming
111920,Cotton Farming,CottonFarming
111930,Sugarcane Farming,SugarcaneFarming
111940,Hay Farming ,HayFarming
111991,Sugar Beet Farming ,SugarBeetFarming
111992,Peanut Farming ,PeanutFarming
111998,All Other Miscellaneous Crop Farming ,AllOtherMiscellaneousCropFarming
112111,Beef Cattle Ranching and Farming ,BeefCattleRanchingAndFarming
112112,Cattle Feedlots ,CattleFeedlots
112120,Dairy Cattle and Milk Production,DairyCattleAndMilkProduction
112130,Dual-Purpose Cattle Ranching and Farming ,DualpurposeCattleRanchingAndFarming
112210,Hog and Pig Farming ,HogAndPigFarming
112310,Chicken Egg Production ,ChickenEggProduction
112320,Broilers and Other Meat Type Chicken Production ,BroilersAndOtherMeatTypeChickenProduction
112330,Turkey Production,TurkeyProduction
112340,Poultry Hatcheries,PoultryHatcheries
112390,Other Poultry Production ,OtherPoultryProduction
112410,Sheep Farming,SheepFarming
112420,Goat Farming,GoatFarming
112511,Finfish Farming and Fish Hatcheries ,FinfishFarmingAndFishHatcheries
112512,Shellfish Farming ,ShellfishFarming
112519,Other Aquaculture ,OtherAquaculture
112910,Apiculture,Apiculture
112920,Horses and Other Equine Production,HorsesAndOtherEquineProduction
112930,Fur-Bearing Animal and Rabbit Production,FurbearingAnimalAndRabbitProduction
112990,All Other Animal Production ,AllOtherAnimalProduction
113110,Timber Tract Operations,TimberTractOperations
113210,Forest Nurseries and Gathering of Forest Products ,ForestNurseriesAndGatheringOfForestProducts
113310,Logging ,Logging
114111,Finfish Fishing ,FinfishFishing
114112,Shellfish Fishing ,ShellfishFishing
114119,Other Marine Fishing ,OtherMarineFishing
114210,Hunting and Trapping,HuntingAndTrapping
115111,Cotton Ginning ,CottonGinning
115112,"Soil Preparation, Planting, and Cultivating ",SoilPreparationPlantingAndCultivating
115113,"Crop Harvesting, Primarily by Machine ",CropHarvestingPrimarilyByMachine
115114,Postharvest Crop Activities (except Cotton Ginning) ,PostharvestCropActivitiesExceptCottonGinning
115115,Farm Labor Contractors and Crew Leaders ,FarmLaborContractorsAndCrewLeaders
115116,Farm Management Services ,FarmManagementServices
115210,Support Activities for Animal Production,SupportActivitiesForAnimalProduction
115310,Support Activities for Forestry,SupportActivitiesForForestry
211120,Crude Petroleum Extraction,CrudePetroleumExtraction
211130,Natural Gas Extraction,NaturalGasExtraction
212114,Surface Coal Mining ,SurfaceCoalMining
212115,Underground Coal Mining ,UndergroundCoalMining
212210,Iron Ore Mining,IronOreMining
212220,Gold Ore and Silver Ore Mining ,GoldOreAndSilverOreMining
212230,"Copper, Nickel, Lead, and Zinc Mining ",CopperNickelLeadAndZincMining
212290,Other Metal Ore Mining ,OtherMetalOreMining
212311,Dimension Stone Mining and Quarrying ,DimensionStoneMiningAndQuarrying
212312,Crushed and Broken Limestone Mining and Quarrying ,CrushedAndBrokenLimestoneMiningAndQuarrying
212313,Crushed and Broken Granite Mining and Quarrying ,CrushedAndBrokenGraniteMiningAndQuarrying
212319,Other Crushed and Broken Stone Mining and Quarrying ,OtherCrushedAndBrokenStoneMiningAndQuarrying
212321,Construction Sand and Gravel Mining ,ConstructionSandAndGravelMining
212322,Industrial Sand Mining ,IndustrialSandMining
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining ",KaolinClayAndCeramicAndRefractoryMineralsMining
212390,Other Nonmetallic Mineral Mining and Quarrying ,OtherNonmetallicMineralMiningAndQuarrying
213111,Drilling Oil and Gas Wells,DrillingOilAndGasWells
213112,Support Activities for Oil and Gas Operations ,SupportActivitiesForOilAndGasOperations
213113,Support Activities for Coal Mining ,SupportActivitiesForCoalMining
213114,Support Activities for Metal Mining ,SupportActivitiesForMetalMining
213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining ,SupportActivitiesForNonmetallicMineralsExceptFuelsMining
221111,Hydroelectric Power Generation ,HydroelectricPowerGeneration
221112,Fossil Fuel Electric Power Generation ,FossilFuelElectricPowerGeneration
221113,Nuclear Electric Power Generation ,NuclearElectricPowerGeneration
221114,Solar Electric Power Generation ,SolarElectricPowerGeneration
221115,Wind Electric Power Generation ,WindElectricPowerGeneration
221116,Geothermal Electric Power Generation ,GeothermalElectricPowerGeneration
221117,Biomass Electric Power Generation ,BiomassElectricPowerGeneration
221118,Other Electric Power Generation ,OtherElectricPowerGeneration
221121,Electric Bulk Power Transmission and Control ,ElectricBulkPowerTransmissionAndControl
221122,Electric Power Distribution ,ElectricPowerDistribution
221210,Natural Gas Distribution ,NaturalGasDistribution
221310,Water Supply and Irrigation Systems ,WaterSupplyAndIrrigationSystems
221320,Sewage Treatment Facilities ,SewageTreatmentFacilities
221330,Steam and Air-Conditioning Supply ,SteamAndAirconditioningSupply
236115,New Single-Family Housing Construction (except For-Sale Builders) ,NewSinglefamilyHousingConstructionExceptForsaleBuilders
236116,New Multifamily Housing Construction (except For-Sale Builders) ,NewMultifamilyHousingConstructionExceptForsaleBuilders
236117,New Housing For-Sale Builders ,NewHousingForsaleBuilders
236118,Residential Remodelers ,ResidentialRemodelers
236210,Industrial Building Construction ,IndustrialBuildingConstruction
236220,Commercial and Institutional Building Construction ,CommercialAndInstitutionalBuildingConstruction
237110,Water and Sewer Line and Related Structures Construction ,WaterAndSewerLineAndRelatedStructuresConstruction
237120,Oil and Gas Pipeline and Related Structures Construction ,OilAndGasPipelineAndRelatedStructuresConstruction
237130,Power and Communication Line and Related Structures Construction ,PowerAndCommunicationLineAndRelatedStructuresConstruction
237210,Land Subdivision ,LandSubdivision
237310,"Highway, Street, and Bridge Construction ",HighwayStreetAndBridgeConstruction
237990,Other Heavy and Civil Engineering Construction ,OtherHeavyAndCivilEngineeringConstruction
238110,Poured Concrete Foundation and Structure Contractors ,PouredConcreteFoundationAndStructureContractors
238120,Structural Steel and Precast Concrete Contractors ,StructuralSteelAndPrecastConcreteContractors
238130,Framing Contractors ,FramingContractors
238140,Masonry Contractors ,MasonryContractors
238150,Glass and Glazing Contractors ,GlassAndGlazingContractors
238160,Roofing Contractors ,RoofingContractors
238170,Siding Contractors ,SidingContractors
238190,"Other Foundation, Structure, and Building Exterior Contractors ",OtherFoundationStructureAndBuildingExteriorContractors
238210,Electrical Contractors and Other Wiring Installation Contractors,ElectricalContractorsAndOtherWiringInstallationContractors
238220,"Plumbing, Heating, and Air-Conditioning Contractors ",PlumbingHeatingAndAirconditioningContractors
238290,Other Building Equipment Contractors ,OtherBuildingEquipmentContractors
238310,Drywall and Insulation Contractors ,DrywallAndInsulationContractors
238320,Painting and Wall Covering Contractors,PaintingAndWallCoveringContractors
238330,Flooring Contractors,FlooringContractors
238340,Tile and Terrazzo Contractors,TileAndTerrazzoContractors
238350,Finish Carpentry Contractors,FinishCarpentryContractors
238390,Other Building Finishing Contractors,OtherBuildingFinishingContractors
238910,Site Preparation Contractors,SitePreparationContractors
238990,All Other Specialty Trade Contractors,AllOtherSpecialtyTradeContractors
311111,Dog and Cat Food Manufacturing ,DogAndCatFoodManufacturing
311119,Other Animal Food Manufacturing ,OtherAnimalFoodManufacturing
311211,Flour Milling ,FlourMilling
311212,Rice Milling ,RiceMilling
311213,Malt Manufacturing ,MaltManufacturing
311221,Wet Corn Milling and Starch Manufacturing ,WetCornMillingAndStarchManufacturing
311224,Soybean and Other Oilseed Processing ,SoybeanAndOtherOilseedProcessing
311225,Fats and Oils Refining and Blending ,FatsAndOilsRefiningAndBlending
311230,Breakfast Cereal Manufacturing,BreakfastCerealManufacturing
311313,Beet Sugar Manufacturing ,BeetSugarManufacturing
311314,Cane Sugar Manufacturing ,CaneSugarManufacturing
311340,Nonchocolate Confectionery Manufacturing,NonchocolateConfectioneryManufacturing
311351,Chocolate and Confectionery Manufacturing from Cacao Beans ,ChocolateAndConfectioneryManufacturingFromCacaoBeans
311352,Confectionery Manufacturing from Purchased Chocolate ,ConfectioneryManufacturingFromPurchasedChocolate
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing ",FrozenFruitJuiceAndVegetableManufacturing
311412,Frozen Specialty Food Manufacturing ,FrozenSpecialtyFoodManufacturing
311421,Fruit and Vegetable Canning ,FruitAndVegetableCanning
311422,Specialty Canning ,SpecialtyCanning
311423,Dried and Dehydrated Food Manufacturing ,DriedAndDehydratedFoodManufacturing
311511,Fluid Milk Manufacturing ,FluidMilkManufacturing
311512,Creamery Butter Manufacturing ,CreameryButterManufacturing
311513,Cheese Manufacturing ,CheeseManufacturing
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing ",DryCondensedAndEvaporatedDairyProductManufacturing
311520,Ice Cream and Frozen Dessert Manufacturing,IceCreamAndFrozenDessertManufacturing
311611,Animal (except Poultry) Slaughtering ,AnimalExceptPoultrySlaughtering
311612,Meat Processed from Carcasses ,MeatProcessedFromCarcasses
311613,Rendering and Meat Byproduct Processing ,RenderingAndMeatByproductProcessing
311615,Poultry Processing ,PoultryProcessing
311710,Seafood Product Preparation and Packaging,SeafoodProductPreparationAndPackaging
311811,Retail Bakeries ,RetailBakeries
311812,Commercial Bakeries ,CommercialBakeries
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing ",FrozenCakesPiesAndOtherPastriesManufacturing
311821,Cookie and Cracker Manufacturing ,CookieAndCrackerManufacturing
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour ",DryPastaDoughAndFlourMixesManufacturingFromPurchasedFlour
311830,Tortilla Manufacturing,TortillaManufacturing
311911,Roasted Nuts and Peanut Butter Manufacturing ,RoastedNutsAndPeanutButterManufacturing
311919,Other Snack Food Manufacturing ,OtherSnackFoodManufacturing
311920,Coffee and Tea Manufacturing ,CoffeeAndTeaManufacturing
311930,Flavoring Syrup and Concentrate Manufacturing,FlavoringSyrupAndConcentrateManufacturing
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing ",MayonnaiseDressingAndOtherPreparedSauceManufacturing
311942,Spice and Extract Manufacturing ,SpiceAndExtractManufacturing
311991,Perishable Prepared Food Manufacturing ,PerishablePreparedFoodManufacturing
311999,All Other Miscellaneous Food Manufacturing ,AllOtherMiscellaneousFoodManufacturing
312111,Soft Drink Manufacturing ,SoftDrinkManufacturing
312112,Bottled Water Manufacturing ,BottledWaterManufacturing
312113,Ice Manufacturing ,IceManufacturing
312120,Breweries,Breweries
312130,Wineries ,Wineries
312140,Distilleries ,Distilleries
312230,Tobacco Manufacturing ,TobaccoManufacturing
313110,"Fiber, Yarn, and Thread Mills ",FiberYarnAndThreadMills
313210,Broadwoven Fabric Mills,BroadwovenFabricMills
313220,Narrow Fabric Mills and Schiffli,
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,NarrowFabricMillsAndSchiffliMachineEmbroidery
313230,Nonwoven Fabric Mills,NonwovenFabricMills
313240,Knit Fabric Mills,KnitFabricMills
313310,Textile and Fabric Finishing Mills ,TextileAndFabricFinishingMills
313320,Fabric Coating Mills,FabricCoatingMills
314110,Carpet and Rug Mills,CarpetAndRugMills
314120,Curtain and Linen Mills,CurtainAndLinenMills
314910,Textile Bag and Canvas Mills ,TextileBagAndCanvasMills
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ",RopeCordageTwineTireCordAndTireFabricMills
314999,All Other Miscellaneous Textile Product Mills ,AllOtherMiscellaneousTextileProductMills
315120,Apparel Knitting Mills,ApparelKnittingMills
315210,Cut and Sew Apparel Contractors ,CutAndSewApparelContractors
315250,Cut and Sew Apparel Manufacturing (except Contractors) ,CutAndSewApparelManufacturingExceptContractors
315990,Apparel Accessories and Other Apparel Manufacturing ,ApparelAccessoriesAndOtherApparelManufacturing
316110,Leather and Hide Tanning and Finishing,LeatherAndHideTanningAndFinishing
316210,Footwear Manufacturing ,FootwearManufacturing
316990,Other Leather and Allied Product Manufacturing ,OtherLeatherAndAlliedProductManufacturing
321113,Sawmills ,Sawmills
321114,Wood Preservation ,WoodPreservation
321211,Hardwood Veneer and Plywood Manufacturing ,HardwoodVeneerAndPlywoodManufacturing
321212,Softwood Veneer and Plywood Manufacturing ,SoftwoodVeneerAndPlywoodManufacturing
321215,Engineered Wood Member Manufacturing ,EngineeredWoodMemberManufacturing
321219,Reconstituted Wood Product Manufacturing ,ReconstitutedWoodProductManufacturing
321911,Wood Window and Door Manufacturing ,WoodWindowAndDoorManufacturing
321912,"Cut Stock, Resawing Lumber, and Planing ",CutStockResawingLumberAndPlaning
321918,Other Millwork (including Flooring) ,OtherMillworkIncludingFlooring
321920,Wood Container and Pallet Manufacturing,WoodContainerAndPalletManufacturing
321991,Manufactured Home (Mobile Home) Manufacturing ,ManufacturedHomeMobileHomeManufacturing
321992,Prefabricated Wood Building Manufacturing ,PrefabricatedWoodBuildingManufacturing
321999,All Other Miscellaneous Wood Product Manufacturing ,AllOtherMiscellaneousWoodProductManufacturing
322110,Pulp Mills ,PulpMills
322120,Paper Mills ,PaperMills
322130,Paperboard Mills ,PaperboardMills
322211,Corrugated and Solid Fiber Box Manufacturing ,CorrugatedAndSolidFiberBoxManufacturing
322212,Folding Paperboard Box Manufacturing ,FoldingPaperboardBoxManufacturing
322219,Other Paperboard Container Manufacturing ,OtherPaperboardContainerManufacturing
322220,Paper Bag and Coated and Treated Paper Manufacturing,PaperBagAndCoatedAndTreatedPaperManufacturing
322230,Stationery Product Manufacturing,StationeryProductManufacturing
322291,Sanitary Paper Product Manufacturing ,SanitaryPaperProductManufacturing
322299,All Other Converted Paper Product Manufacturing ,AllOtherConvertedPaperProductManufacturing
323111,Commercial Printing (except Screen and Books) ,CommercialPrintingExceptScreenAndBooks
323113,Commercial Screen Printing ,CommercialScreenPrinting
323117,Books Printing ,BooksPrinting
323120,Support Activities for Printing,SupportActivitiesForPrinting
324110,Petroleum Refineries,PetroleumRefineries
324121,Asphalt Paving Mixture and Block Manufacturing ,AsphaltPavingMixtureAndBlockManufacturing
324122,Asphalt Shingle and Coating Materials Manufacturing ,AsphaltShingleAndCoatingMaterialsManufacturing
324191,Petroleum Lubricating Oil and Grease Manufacturing ,PetroleumLubricatingOilAndGreaseManufacturing
324199,All Other Petroleum and Coal Products Manufacturing ,AllOtherPetroleumAndCoalProductsManufacturing
325110,Petrochemical Manufacturing,PetrochemicalManufacturing
325120,Industrial Gas Manufacturing,IndustrialGasManufacturing
325130,Synthetic Dye and Pigment Manufacturing,SyntheticDyeAndPigmentManufacturing
325180,Other Basic Inorganic Chemical Manufacturing ,OtherBasicInorganicChemicalManufacturing
325193,Ethyl Alcohol Manufacturing ,EthylAlcoholManufacturing
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",CyclicCrudeIntermediateAndGumAndWoodChemicalManufacturing
325199,All Other Basic Organic Chemical Manufacturing ,AllOtherBasicOrganicChemicalManufacturing
325211,Plastics Material and Resin Manufacturing ,PlasticsMaterialAndResinManufacturing
325212,Synthetic Rubber Manufacturing ,SyntheticRubberManufacturing
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,ArtificialAndSyntheticFibersAndFilamentsManufacturing
325311,Nitrogenous Fertilizer Manufacturing ,NitrogenousFertilizerManufacturing
325312,Phosphatic Fertilizer Manufacturing ,PhosphaticFertilizerManufacturing
325314,Fertilizer (Mixing Only) Manufacturing ,FertilizerMixingOnlyManufacturing
325315,Compost Manufacturing,CompostManufacturing
325320,Pesticide and Other Agricultural Chemical Manufacturing,PesticideAndOtherAgriculturalChemicalManufacturing
325411,Medicinal and Botanical Manufacturing ,MedicinalAndBotanicalManufacturing
325412,Pharmaceutical Preparation Manufacturing ,PharmaceuticalPreparationManufacturing
325413,In-Vitro Diagnostic Substance Manufacturing ,InvitroDiagnosticSubstanceManufacturing
325414,Biological Product (except Diagnostic) Manufacturing ,BiologicalProductExceptDiagnosticManufacturing
325510,Paint and Coating Manufacturing,PaintAndCoatingManufacturing
325520,Adhesive Manufacturing,AdhesiveManufacturing
325611,Soap and Other Detergent Manufacturing ,SoapAndOtherDetergentManufacturing
325612,Polish and Other Sanitation Good Manufacturing ,PolishAndOtherSanitationGoodManufacturing
325613,Surface Active Agent Manufacturing ,SurfaceActiveAgentManufacturing
325620,Toilet Preparation Manufacturing,ToiletPreparationManufacturing
325910,Printing Ink Manufacturing,PrintingInkManufacturing
325920,Explosives Manufacturing,ExplosivesManufacturing
325991,Custom Compounding of Purchased Resins ,CustomCompoundingOfPurchasedResins
325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing ",PhotographicFilmPaperPlateChemicalAndCopyTonerManufacturing
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,AllOtherMiscellaneousChemicalProductAndPreparationManufacturing
326111,Plastics Bag and Pouch Manufacturing ,PlasticsBagAndPouchManufacturing
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing ,PlasticsPackagingFilmAndSheetIncludingLaminatedManufacturing
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing ,UnlaminatedPlasticsFilmAndSheetExceptPackagingManufacturing
326121,Unlaminated Plastics Profile Shape Manufacturing ,UnlaminatedPlasticsProfileShapeManufacturing
326122,Plastics Pipe and Pipe Fitting Manufacturing ,PlasticsPipeAndPipeFittingManufacturing
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",LaminatedPlasticsPlateSheetExceptPackagingAndShapeManufacturing
326140,Polystyrene Foam Product Manufacturing,PolystyreneFoamProductManufacturing
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,UrethaneAndOtherFoamProductExceptPolystyreneManufacturing
326160,Plastics Bottle Manufacturing,PlasticsBottleManufacturing
326191,Plastics Plumbing Fixture Manufacturing ,PlasticsPlumbingFixtureManufacturing
326199,All Other Plastics Product Manufacturing ,AllOtherPlasticsProductManufacturing
326211,Tire Manufacturing (except Retreading) ,TireManufacturingExceptRetreading
326212,Tire Retreading ,TireRetreading
326220,Rubber and Plastics Hoses and Belting Manufacturing,RubberAndPlasticsHosesAndBeltingManufacturing
326291,Rubber Product Manufacturing for Mechanical Use ,RubberProductManufacturingForMechanicalUse
326299,All Other Rubber Product Manufacturing ,AllOtherRubberProductManufacturing
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ",PotteryCeramicsAndPlumbingFixtureManufacturing
327120,Clay Building Material and Refractories Manufacturing ,ClayBuildingMaterialAndRefractoriesManufacturing
327211,Flat Glass Manufacturing ,FlatGlassManufacturing
327212,Other Pressed and Blown Glass and Glassware Manufacturing ,OtherPressedAndBlownGlassAndGlasswareManufacturing
327213,Glass Container Manufacturing ,GlassContainerManufacturing
327215,Glass Product Manufacturing Made of Purchased Glass ,GlassProductManufacturingMadeOfPurchasedGlass
327310,Cement Manufacturing,CementManufacturing
327320,Ready-Mix Concrete Manufacturing,ReadymixConcreteManufacturing
327331,Concrete Block and Brick Manufacturing ,ConcreteBlockAndBrickManufacturing
327332,Concrete Pipe Manufacturing ,ConcretePipeManufacturing
327390,Other Concrete Product Manufacturing ,OtherConcreteProductManufacturing
327410,Lime Manufacturing,LimeManufacturing
327420,Gypsum Product Manufacturing,GypsumProductManufacturing
327910,Abrasive Product Manufacturing,AbrasiveProductManufacturing
327991,Cut Stone and Stone Product Manufacturing ,CutStoneAndStoneProductManufacturing
327992,Ground or Treated Mineral and Earth Manufacturing ,GroundOrTreatedMineralAndEarthManufacturing
327993,Mineral Wool Manufacturing ,MineralWoolManufacturing
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing ,AllOtherMiscellaneousNonmetallicMineralProductManufacturing
331110,Iron and Steel Mills and Ferroalloy Manufacturing ,IronAndSteelMillsAndFerroalloyManufacturing
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,IronAndSteelPipeAndTubeManufacturingFromPurchasedSteel
331221,Rolled Steel Shape Manufacturing ,RolledSteelShapeManufacturing
331222,Steel Wire Drawing ,SteelWireDrawing
331313,Alumina Refining and Primary Aluminum Production ,AluminaRefiningAndPrimaryAluminumProduction
331314,Secondary Smelting and Alloying of Aluminum ,SecondarySmeltingAndAlloyingOfAluminum
331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",AluminumSheetPlateAndFoilManufacturing
331318,"Other Aluminum Rolling, Drawing, and Extruding ",OtherAluminumRollingDrawingAndExtruding
331410,Nonferrous Metal (except Aluminum) Smelting and Refining ,NonferrousMetalExceptAluminumSmeltingAndRefining
331420,"Copper Rolling, Drawing, Extruding, and Alloying",CopperRollingDrawingExtrudingAndAlloying
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding ",NonferrousMetalExceptCopperAndAluminumRollingDrawingAndExtruding
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",SecondarySmeltingRefiningAndAlloyingOfNonferrousMetalExceptCopperAndAluminum
331511,Iron Foundries ,IronFoundries
331512,Steel Investment Foundries ,SteelInvestmentFoundries
331513,Steel Foundries (except Investment) ,SteelFoundriesExceptInvestment
331523,Nonferrous Metal Die-Casting Foundries ,NonferrousMetalDiecastingFoundries
331524,Aluminum Foundries (except Die-Casting) ,AluminumFoundriesExceptDiecasting
331529,Other Nonferrous Metal Foundries (except Die-Casting) ,OtherNonferrousMetalFoundriesExceptDiecasting
332111,Iron and Steel Forging ,IronAndSteelForging
332112,Nonferrous Forging ,NonferrousForging
332114,Custom Roll Forming ,CustomRollForming
332117,Powder Metallurgy Part Manufacturing ,PowderMetallurgyPartManufacturing
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",MetalCrownClosureAndOtherMetalStampingExceptAutomotive
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",MetalKitchenCookwareUtensilCutleryAndFlatwareExceptPreciousManufacturing
332216,Saw Blade and Handtool Manufacturing ,SawBladeAndHandtoolManufacturing
332311,Prefabricated Metal Building and Component Manufacturing ,PrefabricatedMetalBuildingAndComponentManufacturing
332312,Fabricated Structural Metal Manufacturing ,FabricatedStructuralMetalManufacturing
332313,Plate Work Manufacturing ,PlateWorkManufacturing
332321,Metal Window and Door Manufacturing ,MetalWindowAndDoorManufacturing
332322,Sheet Metal Work Manufacturing ,SheetMetalWorkManufacturing
332323,Ornamental and Architectural Metal Work Manufacturing ,OrnamentalAndArchitecturalMetalWorkManufacturing
332410,Power Boiler and Heat Exchanger Manufacturing,PowerBoilerAndHeatExchangerManufacturing
332420,Metal Tank (Heavy Gauge) Manufacturing,MetalTankHeavyGaugeManufacturing
332431,Metal Can Manufacturing ,MetalCanManufacturing
332439,Other Metal Container Manufacturing ,OtherMetalContainerManufacturing
332510,Hardware Manufacturing,HardwareManufacturing
332613,Spring Manufacturing ,SpringManufacturing
332618,Other Fabricated Wire Product Manufacturing ,OtherFabricatedWireProductManufacturing
332710,Machine Shops,MachineShops
332721,Precision Turned Product Manufacturing ,PrecisionTurnedProductManufacturing
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing ",BoltNutScrewRivetAndWasherManufacturing
332811,Metal Heat Treating ,MetalHeatTreating
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers ",MetalCoatingEngravingExceptJewelryAndSilverwareAndAlliedServicesToManufacturers
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring ",ElectroplatingPlatingPolishingAnodizingAndColoring
332911,Industrial Valve Manufacturing ,IndustrialValveManufacturing
332912,Fluid Power Valve and Hose Fitting Manufacturing ,FluidPowerValveAndHoseFittingManufacturing
332913,Plumbing Fixture Fitting and Trim Manufacturing ,PlumbingFixtureFittingAndTrimManufacturing
332919,Other Metal Valve and Pipe Fitting Manufacturing ,OtherMetalValveAndPipeFittingManufacturing
332991,Ball and Roller Bearing Manufacturing,BallAndRollerBearingManufacturing
332992,Small Arms Ammunition Manufacturing ,SmallArmsAmmunitionManufacturing
332993,Ammunition (except Small Arms) Manufacturing ,AmmunitionExceptSmallArmsManufacturing
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing ",SmallArmsOrdnanceAndOrdnanceAccessoriesManufacturing
332996,Fabricated Pipe and Pipe Fitting Manufacturing ,FabricatedPipeAndPipeFittingManufacturing
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,AllOtherMiscellaneousFabricatedMetalProductManufacturing
333111,Farm Machinery and Equipment Manufacturing ,FarmMachineryAndEquipmentManufacturing
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing ,LawnAndGardenTractorAndHomeLawnAndGardenEquipmentManufacturing
333120,Construction Machinery Manufacturing,ConstructionMachineryManufacturing
333131,Mining Machinery and Equipment Manufacturing ,MiningMachineryAndEquipmentManufacturing
333132,Oil and Gas Field Machinery and Equipment Manufacturing ,OilAndGasFieldMachineryAndEquipmentManufacturing
333241,Food Product Machinery Manufacturing ,FoodProductMachineryManufacturing
333242,Semiconductor Machinery Manufacturing ,SemiconductorMachineryManufacturing
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing ",SawmillWoodworkingAndPaperMachineryManufacturing
333248,All Other Industrial Machinery Manufacturing ,AllOtherIndustrialMachineryManufacturing
